,"(0, 0, 5)","(0, 1, 4)","(0, 2, 3)","(0, 3, 2)","(0, 4, 1)","(0, 5, 0)","(1, 0, 4)","(1, 1, 3)","(1, 2, 2)","(1, 3, 1)","(1, 4, 0)","(2, 0, 3)","(2, 1, 2)","(2, 2, 1)","(2, 3, 0)","(3, 0, 2)","(3, 1, 1)","(3, 2, 0)","(4, 0, 1)","(4, 1, 0)","(5, 0, 0)",player,iteration
103,-32.0,-6.0,4.0,-5.0,-16.0,-33.0,-9.0,0.0,0.0,0.0,-9.0,-7.0,-8.0,1.0,3.0,-19.0,-11.0,0.0,-24.0,-14.0,-35.0,B,51
104,-24.0,-3.0,15.0,19.0,3.0,-22.0,-9.0,2.0,3.0,7.0,-8.0,-1.0,-7.0,-6.0,-1.0,10.0,4.0,6.0,9.0,4.0,-17.0,A,52
105,-33.0,-7.0,4.0,-5.0,-17.0,-34.0,-9.0,0.0,0.0,0.0,-9.0,-6.0,-8.0,1.0,4.0,-19.0,-12.0,0.0,-25.0,-15.0,-36.0,B,52
106,-25.0,-4.0,15.0,20.0,3.0,-23.0,-10.0,1.0,3.0,7.0,-9.0,-1.0,-7.0,-6.0,-1.0,11.0,4.0,6.0,9.0,3.0,-18.0,A,53
107,-33.0,-7.0,4.0,-5.0,-17.0,-34.0,-8.0,0.0,0.0,1.0,-8.0,-6.0,-9.0,1.0,5.0,-20.0,-13.0,0.0,-26.0,-16.0,-37.0,B,53
108,-27.0,-6.0,13.0,19.0,3.0,-24.0,-12.0,-1.0,1.0,6.0,-10.0,-2.0,-8.0,-7.0,-2.0,11.0,4.0,5.0,9.0,2.0,-19.0,A,54
109,-32.0,-6.0,5.0,-4.0,-16.0,-33.0,-6.0,2.0,2.0,2.0,-7.0,-4.0,-7.0,2.0,5.0,-18.0,-12.0,0.0,-25.0,-16.0,-37.0,B,54
110,-27.0,-6.0,13.0,20.0,5.0,-23.0,-12.0,-1.0,1.0,7.0,-9.0,-1.0,-7.0,-6.0,-1.0,13.0,6.0,6.0,11.0,3.0,-18.0,A,55
111,-33.0,-7.0,4.0,-5.0,-17.0,-34.0,-6.0,1.0,1.0,2.0,-7.0,-5.0,-9.0,1.0,5.0,-20.0,-14.0,-1.0,-27.0,-18.0,-39.0,B,55
112,-28.0,-7.0,13.0,20.0,4.0,-24.0,-12.0,-1.0,1.0,7.0,-9.0,0.0,-7.0,-6.0,0.0,13.0,5.0,6.0,10.0,2.0,-19.0,A,56
113,-33.0,-6.0,5.0,-5.0,-18.0,-35.0,-6.0,2.0,1.0,1.0,-8.0,-5.0,-9.0,0.0,4.0,-20.0,-14.0,-1.0,-27.0,-17.0,-39.0,B,56
114,-28.0,-7.0,13.0,20.0,4.0,-24.0,-11.0,-1.0,1.0,8.0,-8.0,0.0,-8.0,-6.0,1.0,12.0,4.0,6.0,9.0,1.0,-20.0,A,57
115,-33.0,-6.0,5.0,-5.0,-18.0,-35.0,-5.0,3.0,2.0,1.0,-8.0,-4.0,-8.0,0.0,3.0,-19.0,-14.0,-2.0,-27.0,-18.0,-40.0,B,57
116,-28.0,-7.0,13.0,20.0,4.0,-24.0,-10.0,-1.0,1.0,9.0,-7.0,0.0,-9.0,-6.0,2.0,11.0,3.0,6.0,8.0,0.0,-21.0,A,58
117,-34.0,-7.0,5.0,-4.0,-17.0,-35.0,-6.0,2.0,2.0,2.0,-8.0,-5.0,-9.0,0.0,3.0,-19.0,-14.0,-2.0,-26.0,-18.0,-40.0,B,58
118,-30.0,-9.0,11.0,19.0,4.0,-25.0,-12.0,-3.0,-1.0,8.0,-8.0,-1.0,-10.0,-7.0,1.0,11.0,3.0,5.0,8.0,-1.0,-22.0,A,59
119,-33.0,-5.0,7.0,-2.0,-16.0,-35.0,-5.0,4.0,4.0,3.0,-8.0,-4.0,-7.0,1.0,3.0,-18.0,-13.0,-2.0,-25.0,-17.0,-39.0,B,59
120,-30.0,-9.0,11.0,19.0,4.0,-25.0,-11.0,-3.0,-1.0,9.0,-7.0,-1.0,-11.0,-7.0,2.0,10.0,2.0,5.0,7.0,-2.0,-23.0,A,60
121,-33.0,-5.0,7.0,-2.0,-16.0,-35.0,-4.0,5.0,4.0,3.0,-7.0,-3.0,-7.0,0.0,3.0,-18.0,-14.0,-3.0,-26.0,-18.0,-40.0,B,60
122,-31.0,-10.0,11.0,19.0,3.0,-26.0,-11.0,-3.0,-1.0,9.0,-7.0,0.0,-11.0,-7.0,3.0,10.0,1.0,5.0,6.0,-3.0,-24.0,A,61
123,-33.0,-4.0,8.0,-2.0,-17.0,-36.0,-4.0,6.0,4.0,2.0,-8.0,-3.0,-7.0,-1.0,2.0,-18.0,-14.0,-3.0,-26.0,-17.0,-40.0,B,61
124,-32.0,-11.0,10.0,19.0,3.0,-27.0,-11.0,-3.0,-1.0,9.0,-7.0,1.0,-10.0,-7.0,3.0,11.0,1.0,4.0,6.0,-4.0,-25.0,A,62
125,-34.0,-5.0,7.0,-2.0,-17.0,-37.0,-4.0,6.0,4.0,2.0,-8.0,-2.0,-6.0,-1.0,2.0,-17.0,-14.0,-4.0,-26.0,-18.0,-41.0,B,62
126,-33.0,-12.0,9.0,19.0,4.0,-27.0,-12.0,-4.0,-2.0,9.0,-7.0,1.0,-10.0,-7.0,3.0,12.0,2.0,4.0,7.0,-4.0,-25.0,A,63
127,-35.0,-6.0,6.0,-2.0,-17.0,-38.0,-4.0,6.0,4.0,2.0,-8.0,-1.0,-5.0,-1.0,2.0,-16.0,-14.0,-5.0,-26.0,-19.0,-42.0,B,63
128,-33.0,-11.0,10.0,19.0,4.0,-27.0,-11.0,-3.0,-1.0,10.0,-6.0,2.0,-9.0,-5.0,5.0,12.0,3.0,6.0,7.0,-3.0,-25.0,A,64
129,-36.0,-6.0,6.0,-3.0,-19.0,-40.0,-5.0,6.0,3.0,0.0,-10.0,-2.0,-6.0,-3.0,0.0,-17.0,-15.0,-6.0,-27.0,-19.0,-43.0,B,64
130,-33.0,-11.0,11.0,20.0,4.0,-27.0,-10.0,-2.0,0.0,11.0,-5.0,4.0,-8.0,-4.0,7.0,13.0,3.0,7.0,7.0,-3.0,-25.0,A,65
131,-37.0,-7.0,5.0,-4.0,-20.0,-41.0,-5.0,6.0,3.0,-1.0,-11.0,-2.0,-6.0,-4.0,-2.0,-17.0,-16.0,-8.0,-28.0,-21.0,-45.0,B,65
132,-33.0,-10.0,12.0,20.0,4.0,-27.0,-9.0,-1.0,1.0,12.0,-4.0,5.0,-7.0,-2.0,9.0,13.0,4.0,9.0,7.0,-2.0,-25.0,A,66
133,-38.0,-7.0,5.0,-5.0,-22.0,-43.0,-6.0,6.0,2.0,-3.0,-13.0,-3.0,-7.0,-6.0,-4.0,-18.0,-17.0,-9.0,-29.0,-21.0,-46.0,B,66
134,-33.0,-10.0,12.0,20.0,4.0,-27.0,-8.0,-1.0,1.0,13.0,-3.0,5.0,-8.0,-2.0,10.0,12.0,3.0,9.0,6.0,-3.0,-26.0,A,67
135,-38.0,-6.0,5.0,-6.0,-23.0,-44.0,-6.0,6.0,1.0,-4.0,-14.0,-3.0,-7.0,-6.0,-4.0,-18.0,-16.0,-8.0,-29.0,-20.0,-46.0,B,67
136,-34.0,-11.0,12.0,20.0,3.0,-28.0,-8.0,-1.0,1.0,13.0,-3.0,6.0,-8.0,-2.0,11.0,12.0,2.0,9.0,5.0,-4.0,-27.0,A,68
137,-38.0,-6.0,5.0,-6.0,-23.0,-44.0,-5.0,7.0,1.0,-4.0,-13.0,-2.0,-7.0,-7.0,-4.0,-18.0,-17.0,-9.0,-30.0,-21.0,-47.0,B,68
138,-34.0,-11.0,12.0,20.0,3.0,-28.0,-7.0,-1.0,1.0,14.0,-2.0,6.0,-9.0,-2.0,12.0,11.0,1.0,9.0,4.0,-5.0,-28.0,A,69
139,-38.0,-6.0,5.0,-6.0,-23.0,-44.0,-4.0,7.0,1.0,-3.0,-12.0,-2.0,-8.0,-7.0,-3.0,-19.0,-18.0,-9.0,-31.0,-22.0,-48.0,B,69
140,-36.0,-13.0,11.0,19.0,1.0,-30.0,-8.0,-2.0,0.0,13.0,-3.0,6.0,-10.0,-3.0,12.0,10.0,-1.0,8.0,2.0,-7.0,-30.0,A,70
141,-38.0,-6.0,5.0,-5.0,-21.0,-43.0,-4.0,7.0,1.0,-2.0,-11.0,-1.0,-7.0,-6.0,-2.0,-17.0,-16.0,-8.0,-29.0,-21.0,-47.0,B,70
142,-37.0,-14.0,11.0,19.0,0.0,-31.0,-8.0,-2.0,0.0,13.0,-3.0,7.0,-10.0,-3.0,13.0,10.0,-2.0,8.0,1.0,-8.0,-31.0,A,71
143,-38.0,-5.0,6.0,-5.0,-22.0,-44.0,-4.0,8.0,1.0,-3.0,-12.0,-1.0,-7.0,-7.0,-3.0,-17.0,-16.0,-8.0,-29.0,-20.0,-47.0,B,71
144,-37.0,-14.0,11.0,19.0,0.0,-31.0,-7.0,-2.0,0.0,14.0,-2.0,7.0,-11.0,-3.0,14.0,9.0,-3.0,8.0,0.0,-9.0,-32.0,A,72
145,-38.0,-5.0,6.0,-5.0,-22.0,-44.0,-3.0,8.0,1.0,-2.0,-11.0,-1.0,-8.0,-7.0,-2.0,-18.0,-17.0,-8.0,-30.0,-21.0,-48.0,B,72
146,-38.0,-14.0,11.0,18.0,-1.0,-32.0,-7.0,-2.0,0.0,14.0,-2.0,7.0,-11.0,-2.0,15.0,8.0,-3.0,9.0,-1.0,-9.0,-33.0,A,73
147,-39.0,-6.0,5.0,-5.0,-22.0,-45.0,-3.0,8.0,1.0,-2.0,-11.0,0.0,-7.0,-7.0,-2.0,-17.0,-17.0,-9.0,-30.0,-22.0,-49.0,B,73
148,-38.0,-13.0,12.0,18.0,-1.0,-32.0,-6.0,-1.0,1.0,15.0,-1.0,8.0,-10.0,0.0,17.0,8.0,-2.0,11.0,-1.0,-8.0,-33.0,A,74
149,-40.0,-7.0,4.0,-6.0,-23.0,-46.0,-3.0,8.0,0.0,-3.0,-11.0,0.0,-8.0,-9.0,-3.0,-18.0,-19.0,-11.0,-32.0,-24.0,-51.0,B,74
150,-40.0,-14.0,11.0,16.0,-3.0,-34.0,-7.0,-2.0,0.0,14.0,-2.0,7.0,-11.0,0.0,17.0,6.0,-3.0,11.0,-3.0,-9.0,-35.0,A,75
151,-40.0,-7.0,5.0,-4.0,-21.0,-45.0,-3.0,8.0,1.0,-1.0,-10.0,0.0,-8.0,-8.0,-2.0,-17.0,-18.0,-10.0,-30.0,-23.0,-50.0,B,75
152,-41.0,-14.0,11.0,15.0,-4.0,-35.0,-7.0,-2.0,0.0,14.0,-2.0,7.0,-11.0,1.0,18.0,5.0,-3.0,12.0,-4.0,-9.0,-36.0,A,76
153,-40.0,-7.0,5.0,-4.0,-21.0,-45.0,-2.0,8.0,1.0,0.0,-9.0,0.0,-9.0,-8.0,-1.0,-18.0,-19.0,-10.0,-31.0,-24.0,-51.0,B,76
154,-43.0,-15.0,10.0,13.0,-6.0,-37.0,-8.0,-3.0,-1.0,13.0,-3.0,6.0,-12.0,1.0,18.0,3.0,-4.0,12.0,-6.0,-10.0,-38.0,A,77
155,-40.0,-7.0,6.0,-2.0,-20.0,-45.0,-2.0,8.0,2.0,1.0,-9.0,1.0,-8.0,-7.0,0.0,-16.0,-18.0,-9.0,-30.0,-24.0,-51.0,B,77
156,-43.0,-15.0,10.0,13.0,-6.0,-37.0,-7.0,-3.0,-1.0,14.0,-2.0,6.0,-13.0,1.0,19.0,2.0,-5.0,12.0,-7.0,-11.0,-39.0,A,78
157,-40.0,-7.0,6.0,-2.0,-20.0,-45.0,-1.0,9.0,2.0,1.0,-8.0,2.0,-8.0,-8.0,0.0,-16.0,-19.0,-10.0,-31.0,-25.0,-52.0,B,78
158,-43.0,-15.0,10.0,13.0,-6.0,-37.0,-6.0,-3.0,-1.0,15.0,-1.0,6.0,-14.0,1.0,20.0,1.0,-6.0,12.0,-8.0,-12.0,-40.0,A,79
159,-40.0,-7.0,6.0,-2.0,-20.0,-45.0,0.0,9.0,2.0,2.0,-7.0,2.0,-9.0,-8.0,1.0,-17.0,-20.0,-10.0,-32.0,-26.0,-53.0,B,79
160,-45.0,-17.0,9.0,12.0,-8.0,-39.0,-7.0,-4.0,-2.0,14.0,-2.0,6.0,-15.0,0.0,20.0,0.0,-8.0,11.0,-10.0,-14.0,-42.0,A,80
161,-40.0,-7.0,6.0,-1.0,-18.0,-44.0,0.0,9.0,2.0,3.0,-6.0,3.0,-8.0,-7.0,2.0,-15.0,-18.0,-9.0,-30.0,-25.0,-52.0,B,80
162,-45.0,-17.0,9.0,12.0,-8.0,-39.0,-6.0,-4.0,-2.0,15.0,-1.0,6.0,-16.0,0.0,21.0,-1.0,-9.0,11.0,-11.0,-15.0,-43.0,A,81
163,-41.0,-8.0,6.0,0.0,-17.0,-44.0,-1.0,8.0,2.0,4.0,-6.0,2.0,-9.0,-7.0,2.0,-15.0,-18.0,-9.0,-29.0,-25.0,-52.0,B,81
164,-46.0,-18.0,8.0,12.0,-7.0,-39.0,-7.0,-5.0,-3.0,15.0,-1.0,6.0,-16.0,0.0,21.0,0.0,-8.0,11.0,-10.0,-15.0,-43.0,A,82
165,-42.0,-9.0,6.0,1.0,-16.0,-44.0,-2.0,7.0,2.0,5.0,-6.0,1.0,-10.0,-7.0,2.0,-15.0,-18.0,-9.0,-28.0,-25.0,-52.0,B,82
166,-46.0,-18.0,8.0,12.0,-7.0,-39.0,-6.0,-5.0,-3.0,16.0,0.0,6.0,-17.0,0.0,22.0,-1.0,-9.0,11.0,-11.0,-16.0,-44.0,A,83
167,-43.0,-10.0,6.0,2.0,-15.0,-44.0,-3.0,6.0,2.0,6.0,-6.0,0.0,-11.0,-7.0,2.0,-15.0,-18.0,-9.0,-27.0,-25.0,-52.0,B,83
168,-46.0,-18.0,8.0,13.0,-6.0,-39.0,-5.0,-4.0,-2.0,17.0,1.0,8.0,-15.0,1.0,23.0,1.0,-8.0,11.0,-10.0,-16.0,-44.0,A,84
169,-45.0,-12.0,5.0,2.0,-15.0,-45.0,-5.0,4.0,1.0,6.0,-7.0,-2.0,-13.0,-8.0,1.0,-16.0,-19.0,-10.0,-27.0,-26.0,-53.0,B,84
170,-47.0,-19.0,7.0,13.0,-6.0,-40.0,-5.0,-4.0,-2.0,17.0,1.0,9.0,-14.0,1.0,23.0,2.0,-8.0,10.0,-10.0,-17.0,-45.0,A,85
171,-46.0,-13.0,4.0,2.0,-14.0,-45.0,-6.0,3.0,0.0,6.0,-7.0,-2.0,-13.0,-8.0,1.0,-15.0,-18.0,-10.0,-26.0,-26.0,-53.0,B,85
172,-48.0,-20.0,6.0,13.0,-6.0,-41.0,-5.0,-4.0,-2.0,17.0,1.0,10.0,-13.0,1.0,23.0,3.0,-8.0,9.0,-10.0,-18.0,-46.0,A,86
173,-47.0,-14.0,3.0,2.0,-13.0,-45.0,-7.0,2.0,-1.0,6.0,-7.0,-2.0,-13.0,-8.0,1.0,-14.0,-17.0,-10.0,-25.0,-26.0,-53.0,B,86
174,-49.0,-21.0,5.0,13.0,-6.0,-42.0,-5.0,-4.0,-2.0,17.0,1.0,11.0,-12.0,1.0,23.0,4.0,-8.0,8.0,-10.0,-19.0,-47.0,A,87
175,-48.0,-15.0,2.0,2.0,-12.0,-45.0,-8.0,1.0,-2.0,6.0,-7.0,-2.0,-13.0,-8.0,1.0,-13.0,-16.0,-10.0,-24.0,-26.0,-53.0,B,87
176,-50.0,-22.0,4.0,13.0,-6.0,-43.0,-5.0,-4.0,-2.0,17.0,1.0,12.0,-11.0,1.0,23.0,5.0,-8.0,7.0,-10.0,-20.0,-48.0,A,88
177,-49.0,-16.0,1.0,2.0,-12.0,-46.0,-8.0,1.0,-2.0,6.0,-7.0,-1.0,-12.0,-8.0,1.0,-12.0,-16.0,-11.0,-24.0,-27.0,-54.0,B,88
178,-50.0,-22.0,4.0,13.0,-6.0,-43.0,-4.0,-3.0,-2.0,17.0,2.0,13.0,-11.0,0.0,23.0,5.0,-9.0,6.0,-11.0,-21.0,-49.0,A,89
179,-49.0,-15.0,2.0,2.0,-13.0,-47.0,-8.0,2.0,-2.0,5.0,-8.0,-1.0,-12.0,-9.0,0.0,-12.0,-16.0,-11.0,-24.0,-26.0,-54.0,B,89
180,-50.0,-22.0,4.0,13.0,-6.0,-43.0,-3.0,-2.0,-2.0,17.0,3.0,14.0,-11.0,-1.0,23.0,5.0,-10.0,5.0,-12.0,-22.0,-50.0,A,90
181,-49.0,-15.0,2.0,2.0,-13.0,-47.0,-7.0,3.0,-2.0,5.0,-7.0,0.0,-12.0,-10.0,0.0,-12.0,-17.0,-12.0,-25.0,-27.0,-55.0,B,90
182,-51.0,-23.0,3.0,13.0,-6.0,-44.0,-3.0,-2.0,-2.0,17.0,3.0,15.0,-10.0,-1.0,23.0,6.0,-10.0,4.0,-12.0,-23.0,-51.0,A,91
183,-50.0,-16.0,1.0,2.0,-12.0,-47.0,-8.0,2.0,-3.0,5.0,-7.0,0.0,-12.0,-10.0,0.0,-11.0,-16.0,-12.0,-24.0,-27.0,-55.0,B,91
184,-52.0,-24.0,2.0,13.0,-6.0,-45.0,-3.0,-2.0,-2.0,17.0,3.0,16.0,-9.0,-1.0,23.0,7.0,-10.0,3.0,-12.0,-24.0,-52.0,A,92
185,-51.0,-17.0,0.0,1.0,-12.0,-47.0,-8.0,2.0,-3.0,5.0,-7.0,1.0,-11.0,-9.0,0.0,-10.0,-15.0,-12.0,-23.0,-27.0,-55.0,B,92
186,-53.0,-25.0,1.0,13.0,-6.0,-46.0,-3.0,-2.0,-2.0,17.0,3.0,17.0,-8.0,-1.0,23.0,8.0,-10.0,2.0,-12.0,-25.0,-53.0,A,93
187,-52.0,-18.0,-1.0,1.0,-12.0,-48.0,-8.0,2.0,-3.0,5.0,-7.0,2.0,-10.0,-9.0,0.0,-9.0,-15.0,-13.0,-23.0,-28.0,-56.0,B,93
188,-53.0,-24.0,1.0,12.0,-7.0,-47.0,-3.0,-2.0,-3.0,16.0,2.0,17.0,-8.0,-1.0,23.0,8.0,-9.0,3.0,-12.0,-24.0,-53.0,A,94
189,-53.0,-19.0,-2.0,1.0,-11.0,-48.0,-9.0,1.0,-4.0,5.0,-7.0,2.0,-10.0,-9.0,0.0,-8.0,-14.0,-13.0,-22.0,-28.0,-56.0,B,94
190,-53.0,-24.0,1.0,12.0,-7.0,-47.0,-2.0,-1.0,-3.0,16.0,3.0,18.0,-8.0,-2.0,23.0,8.0,-10.0,2.0,-13.0,-25.0,-54.0,A,95
191,-54.0,-20.0,-3.0,1.0,-11.0,-49.0,-9.0,1.0,-4.0,5.0,-7.0,3.0,-9.0,-9.0,0.0,-7.0,-14.0,-14.0,-22.0,-29.0,-57.0,B,95
192,-54.0,-24.0,1.0,11.0,-8.0,-48.0,-2.0,-1.0,-3.0,16.0,3.0,18.0,-8.0,-1.0,24.0,7.0,-10.0,3.0,-14.0,-25.0,-55.0,A,96
193,-54.0,-20.0,-3.0,1.0,-11.0,-49.0,-8.0,1.0,-4.0,6.0,-6.0,3.0,-10.0,-9.0,1.0,-8.0,-15.0,-14.0,-23.0,-30.0,-58.0,B,96
194,-56.0,-26.0,-1.0,10.0,-8.0,-49.0,-4.0,-3.0,-5.0,15.0,2.0,17.0,-9.0,-2.0,23.0,7.0,-10.0,2.0,-14.0,-26.0,-56.0,A,97
195,-53.0,-18.0,-1.0,2.0,-11.0,-49.0,-7.0,3.0,-3.0,6.0,-6.0,4.0,-9.0,-9.0,1.0,-7.0,-14.0,-13.0,-22.0,-28.0,-57.0,B,97
196,-57.0,-27.0,-2.0,10.0,-8.0,-50.0,-4.0,-3.0,-5.0,15.0,2.0,18.0,-8.0,-2.0,23.0,8.0,-10.0,1.0,-14.0,-27.0,-57.0,A,98
197,-54.0,-19.0,-2.0,2.0,-11.0,-50.0,-7.0,3.0,-3.0,6.0,-6.0,5.0,-8.0,-9.0,1.0,-6.0,-14.0,-14.0,-22.0,-29.0,-58.0,B,98
198,-58.0,-28.0,-3.0,10.0,-8.0,-51.0,-4.0,-3.0,-5.0,15.0,2.0,19.0,-7.0,-2.0,23.0,9.0,-10.0,0.0,-14.0,-28.0,-58.0,A,99
199,-55.0,-20.0,-3.0,2.0,-10.0,-50.0,-8.0,2.0,-4.0,6.0,-6.0,5.0,-8.0,-9.0,1.0,-5.0,-13.0,-14.0,-21.0,-29.0,-58.0,B,99
200,-58.0,-28.0,-3.0,10.0,-8.0,-51.0,-3.0,-2.0,-5.0,15.0,3.0,20.0,-7.0,-3.0,23.0,9.0,-11.0,-1.0,-15.0,-29.0,-59.0,A,100
201,-55.0,-20.0,-3.0,2.0,-10.0,-50.0,-7.0,3.0,-4.0,6.0,-5.0,6.0,-8.0,-10.0,1.0,-5.0,-14.0,-15.0,-22.0,-30.0,-59.0,B,100
